prefix,term,df,ttf
paleo,paleoambiental,1280,1476
paleo,paleolitico,1277,1754
paleo,paleobiogeographic,1267,1438
paleo,paleostress,1256,1922
paleo,paleogeographical,1210,1394
paleo,paleobiological,1209,1402
paleo,paleobiogeography,1190,1317
paleo,paleopathological,1179,1475
paleo,paleolake,1148,1650
paleo,paleontologist,1137,1257
paleo,paleolatitude,1101,1497
paleo,paleotectonic,1087,1367
paleo,paleoclimates,1005,1075
paleo,paleobotánica,992,1073
paleo,paleographic,988,1136
paleo,paleozoico,977,1182
paleo,paleoecologic,929,1088
paleo,paleotopography,926,1184
paleo,paleokarst,924,1672
paleo,paleoseismology,898,1036
paleo,paleobiodb.org,894,1766
paleo,paleontológico,885,1073
paleo,paleoloc,856,856
paleo,paleoseismological,840,1045
paleo,paleohydrology,832,938
paleo,paleoanthropological,828,950
paleo,paleovertebrate,828,832
paleo,paleolimnology,782,924
paleo,paleovertebrados,780,1075
paleo,paleoambientales,776,876
paleo,paleochannels,772,1175
paleo,paleochannel,762,1221
paleo,paleografia,730,947
paleo,paleocurrents,718,906
paleo,paleotropical,716,838
paleo,paleolatitudes,711,943
paleo,paleobathymetry,684,860
paleo,paleosalinity,625,955
paleo,paleolakes,621,789
paleo,paleovegetation,601,743
paleo,paleoearthquakes,596,755
paleo,paleontologico,586,731
paleo,paleothermometry,574,657
paleo,paleoceno,566,834
paleo,paleoinvertebrate,564,567
paleo,paleographical,561,611
paleo,paleoarchean,545,728
paleo,paleosecular,528,657
neutral,neutral,646809,907669
neutral,neutralizing,96457,153184
neutral,neutralization,86457,128678
neutral,neutrality,74700,105818
neutral,neutralized,32616,38820
neutral,neutralize,30844,34057
neutral,neutrals,10062,13318
neutral,neutralisation,8782,12373
neutral,neutrally,8276,9599
neutral,neutralizes,6812,7240
neutral,neutralising,6592,9821
neutral,neutralino,4442,7719
neutral,neutralidad,3952,5018
neutral,neutralen,3682,4073
neutral,neutralise,3105,3311
neutral,neutralité,3081,3815
neutral,neutralidade,2920,3600
neutral,neutrale,2662,2883
neutral,neutralizer,2549,4101
neutral,neutralised,2365,2728
neutral,neutralinos,1914,2587
neutral,neutralizar,1848,1945
neutral,neutralite,1592,1957
neutral,neutrales,1308,1421
neutral,neutralität,1303,1504
neutral,neutraliser,1216,1308
neutral,neutraler,1129,1211
neutral,neutralizers,970,1361
neutral,neutralism,903,1205
neutral,neutralização,899,1154
neutral,neutralización,831,993
neutral,neutralizantes,776,1161
neutral,neutralizacion,706,837
neutral,neutralizacao,582,755
neutral,neutralises,568,583
neutral,neutralist,519,638
neutral,neutralem,457,487
neutral,neutralisants,429,635
neutral,neutralizations,423,561
neutral,neutralisant,372,428
neutral,neutralitat,362,470
neutral,neutraliza,360,367
neutral,neutralisiert,354,368
neutral,neutralisierung,340,369
neutral,neutralità,328,361
neutral,neutralizante,311,422
neutral,neutralisieren,286,294
neutral,neutralities,274,323
neutral,neutralizado,262,286
neutral,neutralizable,231,294
neutral,neutralizando,216,218
neutral,neutralisierende,211,261
neutral,neutraliteit,210,255
neutral,neutralni,205,222
neutral,neutralności,203,253
neutral,neutralita,199,240
neutral,neutralne,198,205
neutral,neutralizada,179,189
neutral,neutralisierenden,178,211
neutral,neutralitet,176,233
neutral,neutral.the,160,161
neutral,neutralisations,155,167
neutral,neutralizados,155,156
neutral,neutrala,151,185
neutral,neutralists,142,164
neutral,neutralisent,139,140
neutral,neutralizan,130,131
neutral,neutralisé,125,134
neutral,neutralizacji,125,137
neutral,neutralizzazione,124,137
neutral,neutralrot,124,180
neutral,neutralizadas,115,118
neutral,neutralna,108,122
neutral,neutralt,108,120
neutral,neutralisierender,107,120
neutral,neutrali,105,108
neutral,neutralność,104,116
neutral,neutralisée,102,103
neutral,neutralliganden,102,111
neutral,neutralisante,95,111
neutral,neutralsalze,94,103
neutral,neutralnosti,92,141
neutral,neutrality.the,91,93
neutral,neutralismo,87,96
neutral,neutralisee,86,92
neutral,neutralization.the,85,85
neutral,neutralsalzen,83,91
neutral,neutralisers,81,104
neutral,neutralnym,81,84
neutral,neutralkomplexe,78,81
neutral,neutralnost,78,123
neutral,neutralkomplex,76,79
neutral,neutralnih,75,77
neutral,neutralit,73,76
neutral,neutralizador,73,93
neutral,neutralizam,68,68
neutral,neutralan,67,68
neutral,neutralisationstest,66,77
neutral,neutral.this,62,62
neutral,neutral.in,61,61
meat,meat,267264,590192
meat,meats,17590,24759
meat,meatus,10621,15196
meat,meatal,3900,6500
meat,meatballs,2321,6225
meat,meaty,1457,1766
meat,meatball,1450,3186
meat,meath,1197,1508
meat,meatpacking,869,1375
meat,meatoplasty,538,847
meat,meatp,501,1627
meat,meatless,490,666
meat,meat.the,475,498
meat,meatotomy,448,655
meat,meato,429,588
meat,meatiness,370,562
meat,meat's,278,314
meat,meat’s,193,224
meat,meatuses,165,200
meat,meathod,156,169
meat,meati,133,146
meat,meatloaf,129,197
meat,meatpackers,111,146
meat,meat.in,107,109
meat,meatier,105,109
meat,meatworks,96,130
meat,meatures,93,98
meat,meating,85,108
meat,meatoscopia,79,85
meat,meat.this,77,78
meat,meathods,77,82
meat,meat.it,69,69
meat,meatu,65,85
meat,meater,60,79
meat,meatyard,60,107
meat,meate,58,85
meat,meatus.the,50,50
meat,meatmeal,49,61
meat,meatspace,49,60
meat,meated,48,53
meat,meatoscopy,47,57
meat,meattini,43,56
meat,meatitis,42,56
meat,meat.a,41,41
meat,meatborne,41,49
meat,meatiq,41,66
meat,meatpacker,40,53
meat,meats.the,38,38
meat,meatworkers,38,62
meat,meatiest,37,37
meat,meat.materials,36,36
meat,meatured,36,37
meat,meature,35,36
meat,meation,34,34
meat,meates,33,36
meat,meatness,32,37
meat,meatification,30,66
meat,meatals,27,29
meat,meatgrinder,27,48
meat,meatos,27,35
meat,meat1,26,31
meat,meataxe,26,32
meat,meatheringham,26,26
meat,meatand,25,26
meat,meatl,25,29
meat,meatography,25,30
meat,meatotympanoplasty,25,29
meat,meat.however,24,24
meat,meatlike,24,39
meat,meatstasis,24,28
meat,meat.we,23,24
meat,meaturing,23,24
meat,meatmaster,22,39
meat,meat.keywords,21,21
meat,meat.results,20,20
meat,meat.there,20,20
meat,meat.therefore,20,20
meat,meat.these,20,20
meat,meatastasis,20,21
meat,meatotomie,20,42
meat,meatproducts,20,22
meat,meatusstenose,20,22
meat,meat.to,19,19
meat,meaterial,19,20
meat,meathop,19,30
meat,meatic,19,25
meat,meatocisternography,19,24
meat,meatotomies,19,22
meat,meat.after,18,18
meat,meaterials,18,18
meat,meatprocessing,18,20
meat,meatquality,18,18
meat,meat.conclusion,17,17
meat,meat.they,17,18
meat,meath's,17,19
meat,meatza,17,17
meat,meat.for,16,16
meat,meatloaves,16,33
meat,meatusjournal,16,16
meat,meat:bone,15,22
manag,management,7537490,12947843
manag,managing,838184,971738
manag,manage,759598,835686
manag,managers,652397,967666
manag,manager,634810,738399
manag,managed,629916,758584
manag,managerial,243602,349192
manag,manages,58614,60702
manag,manageable,53366,55731
manag,managements,29014,33217
manag,manager's,16158,47150
manag,management.the,13225,13568
manag,management's,10096,11395
manag,manager’s,6587,8541
manag,manageability,5377,6265
manag,management.this,5374,5406
manag,managua,5327,8185
manag,managerialism,5200,7098
manag,managment,5087,5433
manag,management’s,4772,5588
manag,management.in,4269,4325
manag,managementu,4161,6478
manag,manag,3857,4404
manag,managemen,3307,4070
manag,management.it,2906,2929
manag,managériale,2513,2863
manag,management.a,2274,2284
manag,managériales,2267,2522
manag,manageriale,2096,2495
manag,management.we,1981,1997
manag,manageriales,1959,2227
manag,managen,1902,2020
manag,managerially,1760,1840
manag,managerialist,1737,2056
manag,management.methods,1715,1715
manag,management.to,1311,1314
manag,managementmaternal,1275,1275
manag,managemental,1259,1444
manag,managern,1104,1242
manag,managementul,1053,1153
manag,managérial,1047,1151
manag,management.however,977,978
manag,managementa,967,1588
manag,management.based,945,946
manag,managers.the,832,842
manag,managementof,827,846
manag,management.results,790,790
manag,managementsystem,739,777
manag,managementjournal,736,818
manag,management.therefore,665,668
manag,managament,639,709
manag,management.as,597,602
manag,managériaux,568,612
manag,management.keywords,562,562
manag,management.there,550,550
manag,manageriaux,544,597
manag,managed.the,533,533
manag,management.at,529,530
manag,manageriali,510,571
manag,managementand,481,483
manag,management.conclusion,475,475
manag,managemet,473,504
manag,management.by,471,472
manag,managementin,461,470
manag,management.these,451,451
manag,management.for,440,441
manag,management.with,425,427
manag,management.finally,420,420
manag,managementthe,414,419
manag,managemant,411,440
manag,management.on,407,409
manag,managementului,406,486
manag,management.and,394,394
manag,management.through,394,395
manag,managementsysteme,394,445
manag,management.according,375,375
manag,managem,365,378
manag,management.an,364,368
manag,manageme,358,361
manag,management.from,342,342
manag,managementkonzepte,340,370
manag,managementem,330,369
manag,management.our,323,325
manag,managemnt,323,334
manag,management1,319,322
manag,management.then,314,314
manag,managementlehre,313,353
manag,managers.this,313,314
manag,management.figure,306,307
manag,management.j,299,487
manag,management.after,298,298
manag,managementâ,297,343
manag,managementsystems,293,322
manag,managent,291,308
manag,managementforschung,290,335
manag,management.so,279,279
manag,manager.the,277,281
manag,management:a,274,276
manag,management.all,261,261
manag,management.but,258,259
infrastructure,infrastructure,915684,1331353
infrastructure,infrastructures,137290,175386
infrastructure,infrastructure.the,1282,1304
infrastructure,infrastructure's,828,901
infrastructure,infrastructureless,701,788
infrastructure,infrastructure.this,532,535
infrastructure,infrastructure’s,495,530
infrastructure,infrastructure.in,448,450
infrastructure,infrastructure.itl,326,326
infrastructure,infrastructured,232,275
infrastructure,infrastructures.the,209,213
infrastructure,infrastructurele,197,227
infrastructure,infrastructure.it,187,187
infrastructure,infrastructure.however,129,130
infrastructure,infrastructure.a,128,128
infrastructure,infrastructure.we,117,118
infrastructure,infrastructuren,107,147
infrastructure,infrastructurel,106,121
infrastructure,infrastructure.to,103,103
infrastructure,infrastructures.this,103,103
infrastructure,infrastructures.in,87,87
infrastructure,infrastructure.there,80,80
infrastructure,infrastructure.for,77,77
infrastructure,infrastructure.keywords,77,77
infrastructure,infrastructurelle,77,93
infrastructure,infrastructurelles,75,84
infrastructure,infrastructure.these,74,74
infrastructure,infrastructureand,70,71
infrastructure,infrastructure.as,68,68
infrastructure,infrastructurels,65,75
infrastructure,infrastructure.therefore,63,63
infrastructure,infrastructures.eu,56,56
infrastructure,infrastructurethe,44,45
infrastructure,infrastructure.based,43,43
infrastructure,infrastructure.with,39,39
infrastructure,infrastructure.by,38,39
infrastructure,infrastructure.our,37,37
infrastructure,infrastructureauthors,36,36
infrastructure,infrastructures.however,36,36
infrastructure,infrastructure.one,35,35
infrastructure,infrastructure.they,35,35
infrastructure,infrastructure.while,35,35
infrastructure,infrastructure6,34,34
infrastructure,infrastructureâ,34,41
infrastructure,infrastructurea,33,33
infrastructure,infrastructuretransport,33,33
infrastructure,infrastructure.all,32,32
infrastructure,infrastructure.due,32,32
infrastructure,infrastructure.so,32,32
infrastructure,infrastructure.thus,32,32
infrastructure,infrastructuredevelopment,32,35
infrastructure,infrastructurein,32,34
infrastructure,infrastructureinfrastructure,32,32
infrastructure,infrastructure.an,31,31
infrastructure,infrastructure.on,31,31
infrastructure,infrastructures.we,30,30
infrastructure,infrastructure.moreover,29,29
infrastructure,infrastructure.using,29,29
infrastructure,infrastructure.at,28,28
infrastructure,infrastructure.finally,27,27
infrastructure,infrastructure.many,27,27
infrastructure,infrastructureis,26,27
infrastructure,infrastructure.furthermore,25,25
infrastructure,infrastructure.methods,25,25
infrastructure,infrastructures.it,25,25
infrastructure,infrastructureas,24,24
infrastructure,infrastructureof,24,24
infrastructure,infrastructure.although,23,23
infrastructure,infrastructure.cloud,23,23
infrastructure,infrastructure1,23,23
infrastructure,infrastructureel,23,23
infrastructure,infrastructureprojects,22,22
infrastructure,infrastructure.key,21,21
infrastructure,infrastructure.then,21,21
infrastructure,infrastructures.to,21,21
infrastructure,infrastructure.request,20,20
infrastructure,infrastructure.through,20,20
infrastructure,infrastructureto,20,20
infrastructure,infrastructure.and,19,19
infrastructure,infrastructure.results,19,19
infrastructure,infrastructurerural,19,19
infrastructure,infrastructures.for,19,19
infrastructure,infrastructuressrn,19,20
infrastructure,infrastructure.despite,18,18
infrastructure,infrastructure.since,18,18
infrastructure,infrastructure.because,17,17
infrastructure,infrastructure.but,17,17
infrastructure,infrastructure.each,17,17
infrastructure,infrastructure.from,17,17
infrastructure,infrastructure.urban,17,17
infrastructure,infrastructurefor,17,17
infrastructure,infrastructurepublic,17,17
infrastructure,infrastructures.a,17,17
infrastructure,infrastructureurban,17,17
infrastructure,infrastructure.according,16,16
infrastructure,infrastructure.after,16,16
infrastructure,infrastructure.conclusion,16,16
infrastructure,infrastructure.if,16,16
infrastructure,infrastructureauthor,16,16
infrastructure,infrastructurewater,16,16
industr,industry,2722776,4246132
industr,industrial,1940358,2819350
industr,industries,688638,915890
industr,industri,142399,282426
industr,industria,110243,147890
industr,industrialization,104554,137790
industr,industrialized,70816,81075
industr,industrie,45384,53881
industr,industrielle,33494,39310
industr,industrially,33205,35982
industr,industry's,31884,35823
industr,industriales,29786,36410
industr,industriel,23771,27576
industr,industrias,23711,29932
industr,industriels,21136,24864
industr,industrielles,19642,22443
industr,industriais,17818,22100
industr,industrialisation,16857,21091
industr,industrialised,14968,17044
industr,industry’s,14780,16612
industr,industry.the,9850,10110
industr,industriellen,9706,10817
industr,industrialists,7406,8347
industr,industriebrache,6806,7528
industr,industrializing,6262,7067
industr,industriale,6172,8088
industr,industrializados,6127,7245
industr,industrialización,4577,5099
industr,industry.a,4475,4478
industr,industriegebiet,4303,4341
industr,industriali,4005,5001
industr,industrializacion,3765,4438
industr,industrials,3749,4361
industr,industrious,3727,4062
industr,industry.this,3679,3706
industr,industrialist,3518,3805
industr,industrialização,3454,3995
industr,industry.in,3391,3406
industr,industrialism,3344,3874
industr,industrieunternehmen,3294,3481
industr,industrialisierung,2953,3463
industr,industriji,2865,3407
industr,industrieller,2818,3062
industr,industrije,2810,3755
industr,industrializacao,2782,3300
industr,industries.the,2561,2612
industr,industry.it,2073,2087
industr,industrialises,1979,2133
industr,industriell,1879,2067
industr,industrialize,1806,1910
industr,industrialisasi,1721,2513
industr,industrija,1453,1841
industr,industrialising,1449,1600
industr,industrien,1436,1690
industr,industrializadas,1407,1612
industr,industrialisés,1395,1507
industr,industrienationen,1240,1283
industr,industrializado,1174,1333
industr,industrialmente,1132,1170
industr,industrializada,1120,1314
industr,industrieländern,1113,1155
industr,industrijske,1037,1346
industr,industriegesellschaft,971,1022
industr,industry.however,970,972
industr,industries.in,953,956
industr,industriele,942,1150
industr,industries.this,931,937
industr,industriousness,930,1041
industr,industr,918,989
industr,industrijskih,864,1065
industr,industrycite,840,840
industr,industriestaaten,830,874
industr,industriële,801,887
industr,industriellement,715,739
industr,industry.based,707,708
industr,industrialisierten,684,720
industr,industry.to,677,680
industr,industrielandern,668,751
industr,industry.we,655,661
industr,industriepolitik,611,769
industr,industry.therefore,576,580
industr,industry.as,572,573
industr,industrywide,555,592
industr,industrieel,554,631
industr,industriella,550,660
industr,industrialise,534,552
industr,industrin,519,627
industr,industrijski,518,569
industr,industrijskog,497,609
industr,industriju,496,539
industr,industrinya,484,534
industr,industries.it,468,470
industr,industry.with,451,451
industr,industrijska,449,540
industr,industrieländer,445,492
industr,industrieroboter,445,497
industr,industry.at,422,423
industr,industriebetrieben,419,444
industr,industrieanlagen,409,451
industr,industriebetrieb,403,443
indicator,indicators,1165456,1727474
indicator,indicator,677739,842110
indicator,indicatori,3288,4172
indicator,indicators.the,2995,3055
indicator,indicatoren,2083,3102
indicator,indicator.the,874,879
indicator,indicatore,787,882
indicator,indicators.results,661,661
indicator,indicators.in,535,536
indicator,indicator's,495,536
indicator,indicators.this,486,487
indicator,indicatory,408,483
indicator,indicators.it,317,317
indicator,indicators.a,315,317
indicator,indicator’s,293,318
indicator,indicators.we,272,277
indicator,indicators.as,236,236
indicator,indicators.methods,235,236
indicator,indicators.these,221,221
indicator,indicatorsof,163,166
indicator,indicators.conclusion,161,161
indicator,indicators.chapter,152,153
indicator,indicator.results,131,131
indicator,indicator.this,130,130
indicator,indicators.to,126,126
indicator,indicators.based,122,122
indicator,indicator.in,111,111
indicator,indicators.there,110,111
indicator,indicatorilor,106,124
indicator,indicators.however,105,105
indicator,indicatorof,104,106
indicator,indicators1,101,101
indicator,indicators.conclusions,100,100
indicator,indicators.then,97,97
indicator,indicators.data,91,91
indicator,indicators.finally,90,90
indicator,indicators.for,87,88
indicator,indicator.a,85,85
indicator,indicators.chapters,84,84
indicator,indicators.after,78,78
indicator,indicator.it,77,77
indicator,indicators.on,77,79
indicator,indicatorii,74,74
indicator,indicator.we,70,70
indicator,indicators.and,70,70
indicator,indicators.according,67,67
indicator,indicators.at,66,66
indicator,indicators.by,66,66
indicator,indicators.therefore,63,63
indicator,indicators.using,63,63
indicator,indicators.an,60,60
indicator,indicators.through,59,59
indicator,indicators.our,58,58
indicator,indicatorshealth,51,51
indicator,indicators.with,48,48
indicator,indicatorsand,48,49
indicator,indicators.keywords,47,47
indicator,indicators.all,46,46
indicator,indicatorsin,44,44
indicator,indicators.thus,42,42
indicator,indicator.then,41,42
indicator,indicators.from,41,41
indicator,indicatorsfor,40,40
indicator,indicator.methods,38,38
indicator,indicatoridae,37,40
indicator,indicators.moreover,37,37
indicator,indicatorsauthors,37,37
indicator,indicators.furthermore,36,36
indicator,indicators.materials,33,33
